,Unnamed: 0,PID,GENDER,TITLE,CATEGORY,TAG,LINK,file_loc
1723,1723,Women-cas046,Women,워너비 룩,casual,"['겨울', '캐주얼', '크롭', '와이드핏', '핀턱', '스웨이드', '심볼', '뉴트럴톤', '그레이노이즈', '기타 아우터', '달링유어배드', '반지', '셔츠/블라우스', '숄더백', '엣클립', '인사일런스 우먼', '캐치볼', '캔버스/단화', '캡/야구 모자', '케이스어랏', '코튼 팬츠']",https://image.msscdn.net/images/style/list/l_3_2023020211514000000009568.jpg,fashion_dataset/casual/casual_Women_046.jpg
1724,1724,Women-cas047,Women,꾸안꾸 스타일,casual,"['겨울', '캐주얼', '컬러블록', '핀턱', '크롭', '레터링', '오버핏', '꾸안꾸', '모노톤', '뉴발란스', '러브오낫', '률앤와이', '마조네', '맨투맨/스웨트셔츠', '무르', '반지', '벨트', '블루종/MA-1', '숄더백', '숏 팬츠', '수이봄', '캡/야구 모자', '키르시', '패션스니커즈화', '해비즘']",https://image.msscdn.net/images/style/list/l_3_2023020211465500000076371.jpg,fashion_dataset/casual/casual_Women_047.jpg
1725,1725,Women-cas048,Women,힙 한 스푼,casual,"['겨울', '캐주얼', '크롭', '와이드핏', '셔링', '컬러블록', '바시티', '뉴트럴톤', '캠퍼스', '기타 스니커즈', '누누핑거스', '바니쉬먼트', '반지', '셋업이엑스이', '숄더백', '스타디움 재킷', '어텐션로우 포 우먼', '이피티', '제이레터', '카네이테이', '트레이닝/조거 팬츠', '후드 티셔츠']",https://image.msscdn.net/images/style/list/l_3_2023020211421300000089661.jpg,fashion_dataset/casual/casual_Women_048.jpg
1726,1726,Women-cas049,Women,센스 만점,casual,"['겨울', '캐주얼', '맥시', '카고', '글로시', '퀼팅', '크롭', '더플코트', '겨울 기타 코트', '롱스커트', '바인듀', '반지', '비니', '숄더백', '어텐션로우 포 우먼', '어퍼스트로피 콤마', '파르티멘토 우먼', '패션스니커즈화', '페넥', '프로스펙스', '후드 티셔츠']",https://image.msscdn.net/images/style/list/l_3_2023020211124700000099456.jpg,fashion_dataset/casual/casual_Women_049.jpg
1727,1727,Women-cas050,Women,데일리로 좋아,casual,"['겨울', '캐주얼', '크롭', '맥시', '뉴트럴톤', '루즈핏', '레그워머', '귀걸이', '기타 스니커즈', '뉴발란스', '로제프란츠', '롱스커트', '르플레', '맨투맨/스웨트셔츠', '바인듀', '반지', '양말', '카네이테이', '커스티지', '토트백', '패딩 베스트', '핑크파인애플']",https://image.msscdn.net/images/style/list/l_3_2023020211021100000034733.jpg,fashion_dataset/casual/casual_Women_050.jpg
1728,1728,Women-cas051,Women,데일리로 좋아,casual,"['겨울', '캐주얼', '기타 스니커즈', '기타 아우터', '데님 팬츠', '라츠유', '마씨에르', '반지', '오이에프', '이피티', '키르시', '토트백', '바시티', '컬러블록', '워싱', '와이드핏', '퍼가방', '컷아웃']",https://image.msscdn.net/images/style/list/l_3_2023012615231200000000969.jpg,fashion_dataset/casual/casual_Women_051.jpg
1729,1729,Women-cas052,Women,유니크한 디테일,casual,"['겨울', '캐주얼', '기타 스니커즈', '노원엘스', '니트/스웨터', '레브', '목걸이/펜던트', '세릭', '숄더백', '에크릿', '이피티', '코튼 팬츠', '플리스/뽀글이', '컬러블록', '플리스', '레터링', '크롭', '아일렛', '부츠컷']",https://image.msscdn.net/images/style/list/l_3_2023012614531300000077383.jpg,fashion_dataset/casual/casual_Women_052.jpg
1730,1730,Women-cas053,Women,와이드한 매력,casual,"['겨울', '캐주얼', ' 싱글코트', '오버핏', '와이드핏', '크롭', ' 워싱', '컬러블록', '그래픽볼캡', '키높이', '5252 바이 오아이오아이', '겨울 기타 코트', '구두', '귀걸이', '긴소매 티셔츠', '데님 팬츠', '로퍼', '메신저/크로스 백', '세터', '수이봄', '스틸 인스턴트', '언다이드룸', '에크릿', '캡/야구 모자', '크로스백', '페인오어플레져']",https://image.msscdn.net/images/style/list/l_3_2023012514221100000071017.jpg,fashion_dataset/casual/casual_Women_053.jpg
1731,1731,Women-cas054,Women,셋업 연출법,casual,"['겨울', '캐주얼', ' 플리스', '셋업코디', '비비드', '원마일웨어', '원마일룩', '편안한', '오버핏', '기타 모자', '기타 상의', '뉴발란스', '라퍼지스토어', '랩', '머플러', '숄더백', '장갑', '코캔클', '쿠론', '트레이닝/조거 팬츠', '패션스니커즈화', '할렌']",https://image.msscdn.net/images/style/list/l_3_2023012514195400000025752.jpg,fashion_dataset/casual/casual_Women_054.jpg
1732,1732,Women-cas055,Women,브라운 컬러 룩,casual,"['겨울', '캐주얼', '더플코트', '체크코트', '오버핏', ' 플리스', '카고팬츠', '톤온톤', '겨울 기타 코트', '귀걸이', '르바', '민소매 티셔츠', '부츠', '세릭', '세스띠', '숄더백', '어다울', '에크릿', '커스티지', '트레이닝/조거 팬츠', '프레부아', '플리스/뽀글이']",https://image.msscdn.net/images/style/list/l_3_2023012514132500000072668.jpg,fashion_dataset/casual/casual_Women_055.jpg
1733,1733,Women-cas056,Women,캠퍼스 룩,casual,"['겨울', '캐주얼', '꾸안꾸', '꾸안꾸패션', '캠퍼스', '레터링', '와이드핏', '키높이', '2000아카이브스', '5252 바이 오아이오아이', '귀걸이', '긴소매 티셔츠', '러닝화', '레브', '로제프란츠', '루킹포유', '무스탕/퍼', '바인듀', '반지', '백팩', '아디다스', '아포코팡파레', '안경', '이우가마카라스', '장갑', '트레이닝/조거 팬츠']",https://image.msscdn.net/images/style/list/l_3_2023012514092300000011709.jpg,fashion_dataset/casual/casual_Women_056.jpg
1734,1734,Women-cas057,Women,워너비 스타일,casual,"['겨울', '캐주얼', '뉴트럴톤', ' 싱글코트', '오버핏', '와이드핏', '슬릿', ' 코듀로이', '컬러포인트', '키높이', '핀턱', '겨울 싱글 코트', '기타 스니커즈', '뉴발란스', '랩', '모트', '목걸이/펜던트', '보스턴/드럼/더플백', '세릭', '세터', '오이에프', '캡/야구 모자', '코튼 팬츠', '펄리모어']",https://image.msscdn.net/images/style/list/l_3_2023012513580800000075467.jpg,fashion_dataset/casual/casual_Women_057.jpg
1735,1735,Women-cas058,Women,편안한 핏,casual,"['겨울', '캐주얼', '원마일웨어', '원마일룩', '편안한', '앙고라비니', '로고플레이', '와이드핏', '키높이', '5252 바이 오아이오아이', '귀걸이', '글림퍼', '기타 스니커즈', '비니', '시야쥬', '아프로즈', '어퍼스트로피 콤마', '토트백', '트레이닝/조거 팬츠', '홀리 러브스 러브', '후드 티셔츠', '페어리테일이즈데얼']",https://image.msscdn.net/images/style/list/l_3_2023012513534400000086222.jpg,fashion_dataset/casual/casual_Women_058.jpg
1736,1736,Women-cas059,Women,데일리 무드,casual,"['겨울', '캐주얼', ' 숏패딩', '카고팬츠', ' 코듀로이', '와이드핏', ' 플라워', '기타 스니커즈', '니트/스웨터', '러브이즈트루', '레브', '마가린핑거스', '목걸이/펜던트', '바인듀', '세터', '숏패딩/숏헤비 아우터', '이피티', '카테고리9', '코튼 팬츠', '토트백']",https://image.msscdn.net/images/style/list/l_3_2023012513423200000092572.jpg,fashion_dataset/casual/casual_Women_059.jpg
1737,1737,Women-cas060,Women,트렌디한 조합,casual,"['겨울', '캐주얼', '네스티팬시클럽', '누누핑거스', '뉴발란스', '롱스커트', '반지', '셔츠/블라우스', '숄더백', '스타디움 재킷', '아웃셀', '에크릿', '패션스니커즈화', '피스메이커', '뉴트럴톤', '바시티', '맥시', '절개', 'A라인']",https://image.msscdn.net/images/style/list/l_3_2023012016313500000057158.jpg,fashion_dataset/casual/casual_Women_060.jpg
1738,1738,Women-cas061,Women,패셔니스타,casual,"['겨울', '캐주얼', '라퍼지스토어', '레스트앤레크레이션', '루킹포유', '반지', '부츠', '선글라스', '스틸 인스턴트', '어그', '치팅오이스터', '토트백', '트레이닝/조거 팬츠', '후드 티셔츠', '셋업코디', '퍼부츠', '싱글코트', '컬러포인트', '심볼']",https://image.msscdn.net/images/style/list/l_3_2023012016051900000035763.jpg,fashion_dataset/casual/casual_Women_061.jpg
1739,1739,Women-cas062,Women,눈에 띄는 컬러,casual,"['겨울', '캐주얼', '긴소매 티셔츠', '락피쉬웨더웨어', '레스트앤레크레이션', '마르타', '목걸이/펜던트', '미디스커트', '백팩', '부츠', '카디건', '판도라핏', '링거티', '심볼', '컬러블록', '워싱', '키높이', '퍼부츠', '캠퍼스']",https://image.msscdn.net/images/style/list/l_3_2023012015542400000099058.jpg,fashion_dataset/casual/casual_Women_062.jpg
1740,1740,Women-cas063,Women,데일리 코디,casual,"['겨울', '캐주얼', '뉴발란스', '레스트앤레크레이션', '메신저/크로스 백', '밀리언코르', '반지', '블루종/MA-1', '비니', '스틸 인스턴트', '이우가마카라스', '크로스백', '후드 티셔츠', '심볼', '와이드핏', '워싱']",https://image.msscdn.net/images/style/list/l_3_2023012015455900000024944.jpg,fashion_dataset/casual/casual_Women_063.jpg
1741,1741,Women-cas064,Women,감각적인 매치,casual,"['겨울', '캐주얼', '긴소매 티셔츠', '레스트앤레크레이션', '반지', '비니', '숄더백', '스틸 인스턴트', '아식스', '엣클립', '키메', '트레이닝/조거 팬츠', '패션스니커즈화', '모노톤', '컬러블록', '심볼']",https://image.msscdn.net/images/style/list/l_3_2023012015433600000071589.jpg,fashion_dataset/casual/casual_Women_064.jpg
1742,1742,Women-cas065,Women,개성 뽐내기,casual,"['겨울', '캐주얼', '긴소매 티셔츠', '레스트앤레크레이션', '목걸이/펜던트', '밀리언코르', '부츠', '비니', '세스띠', '숄더백', '에크릿', '트레이닝/조거 팬츠', '펄리모어', '플리스/뽀글이', '심볼', '플리스', '화사한', '벨루어']",https://image.msscdn.net/images/style/list/l_3_2023012015413200000034008.jpg,fashion_dataset/casual/casual_Women_065.jpg
1743,1743,Women-cas066,Women,편안한 매력,casual,"['겨울', '캐주얼', '글림퍼', '기타 스니커즈', '긴소매 티셔츠', '레브', '레스트앤레크레이션', '반지', '백팩', '캡/야구 모자', '트레이닝/조거 팬츠', '플레어업', '플리스/뽀글이', '플리스', '컬러블록', '심볼', '편안한', '링거티', '모노톤']",https://image.msscdn.net/images/style/list/l_3_2023012015392500000023279.jpg,fashion_dataset/casual/casual_Women_066.jpg
1744,1744,Women-cas067,Women,데일리 룩,casual,"['겨울', '캐주얼', '레이어드룩', '와이드핏', '트위드', '귀걸이', '데님 팬츠', '마르타', '메신저/크로스 백', '숏패딩/숏헤비 아우터', '카디건', '칼린', '케리에르', '크로스백', '판도라핏', '하이스쿨디스코']",https://image.msscdn.net/images/style/list/l_3_2023011908510100000081460.jpg,fashion_dataset/casual/casual_Women_067.jpg
1745,1745,Women-cas068,Women,모노톤 러버,casual,"['겨울', '캐주얼', '무스탕', '맥시', '워싱', '그래픽', '모노톤', '긴소매 티셔츠', '누누핑거스', '롱스커트', '률앤와이', '무스탕/퍼', '반지', '비니', '세릭', '숄더백', '에크릿', '이피티', '캔버스/단화', '플레어업', '헤인트']",https://image.msscdn.net/images/style/list/l_3_2023011908373200000007228.jpg,fashion_dataset/casual/casual_Women_068.jpg
1746,1746,Women-cas069,Women,꾸안꾸 코디,casual,"['겨울', '캐주얼', '로고플레이', '핀턱', '와이드핏', '스트라이프', '글로시', '레이어드룩', '꾸안꾸', '긴소매 티셔츠', '마리떼', '매그제이', '맨투맨/스웨트셔츠', '숄더백', '숏패딩/숏헤비 아우터', '슈트 팬츠/슬랙스', '아디다스', '에크릿', '패션스니커즈화', '플랙']",https://image.msscdn.net/images/style/list/l_3_2023011908212600000075334.jpg,fashion_dataset/casual/casual_Women_069.jpg
1747,1747,Women-cas070,Women,따뜻한 마무리,casual,"['겨울', '캐주얼', '슬릿', '코듀로이', '맥시', '로고플레이', '컬러블록', '컬러포인트', '로아주', '롱스커트', '마리떼', '맨투맨/스웨트셔츠', '모트', '반지', '숏패딩/숏헤비 아우터', '수이봄', '캡/야구 모자', '코드그라피']",https://image.msscdn.net/images/style/list/l_3_2023011908101800000080638.jpg,fashion_dataset/casual/casual_Women_070.jpg
1748,1748,Women-cas071,Women,편안한 매치,casual,"['겨울', '캐주얼', '데님 팬츠', '로시로우', '맨투맨/스웨트셔츠', '머플러', '목걸이/펜던트', '부츠', '스튜디오앤파르크', '시티브리즈', '어글리즈', '어썸니즈', '우아', '캡/야구 모자', '펄리모어']",https://image.msscdn.net/images/style/list/l_3_2023011815541800000055592.jpg,fashion_dataset/casual/casual_Women_071.jpg
1749,1749,Women-cas072,Women,꿀 조합 코디,casual,"['겨울', '캐주얼', '기타 모자', '니트/스웨터', '로비에띠', '무스탕/퍼', '반지', '부츠', '숄더백', '스틸 인스턴트', '에크릿', '우아', '톤노22', '트레이닝/조거 팬츠', '팔렛']",https://image.msscdn.net/images/style/list/l_3_2023011815522800000033644.jpg,fashion_dataset/casual/casual_Women_072.jpg
1750,1750,Women-cas073,Women,블루 포인트!,casual,"['겨울', '캐주얼', '니트/스웨터', '데님 팬츠', '마르타', '반지', '부츠', '션메익스클로스', '숏패딩/숏헤비 아우터', '어글리즈', '우아', '치팅오이스터', '카테고리9', '토트백', '프레부아', '헤어 액세서리']",https://image.msscdn.net/images/style/list/l_3_2023011815475700000093317.jpg,fashion_dataset/casual/casual_Women_073.jpg
1751,1751,Women-cas074,Women,미니멀 무드,casual,"['겨울', '캐주얼', '구두', '기타 아우터', '긴소매 티셔츠', '로퍼', '루킹포유', '르바', '머플러', '반지', '비욘드클로젯', '세스띠', '스틸 인스턴트', '아웃셀', '안경', '코튼 팬츠', '미니멀', '모노톤', '체크', '키높이', '출근룩']",https://image.msscdn.net/images/style/list/l_3_2023011815395800000095714.jpg,fashion_dataset/casual/casual_Women_074.jpg
1752,1752,Women-cas075,Women,편안하고 멋스럽게,casual,"['겨울', '캐주얼', '라츠유', '바인듀', '반지', '부츠', '비니', '숏패딩/숏헤비 아우터', '어그', '어썸니즈', '카트리나케이', '토트백', '트레이닝/조거 팬츠', '플레이스 스튜디오', '하이스쿨디스코', '패딩점퍼', '편안한', '퍼가방', '절개', '레터링', '퍼부츠']",https://image.msscdn.net/images/style/list/l_3_2023011611250000000041729.jpg,fashion_dataset/casual/casual_Women_075.jpg
1753,1753,Women-cas076,Women,데일리로 좋아,casual,"['겨울', '캐주얼', '겨울 기타 코트', '글림퍼', '더블유엠엠스튜디오스', '데님 팬츠', '뮤제아르', '바잘', '반지', '버킷/사파리햇', '카디건', '칼린', '토트백', '파르티멘토 우먼', '패션스니커즈화', '하케쉬', '더플코트', '투웨이집업', '컬러블록', '스트라이프', '워싱', '와이드핏', '퍼모자', '퀼팅', '키높이']",https://image.msscdn.net/images/style/list/l_3_2023011611225000000043241.jpg,fashion_dataset/casual/casual_Women_076.jpg
1754,1754,Women-cas077,Women,확실한 포인트,casual,"['겨울', '캐주얼', '누페이저', '니트/스웨터', '데님 팬츠', '레브', '메신저/크로스 백', '무스탕/퍼', '반지', '부츠', '엘런아크', '지니킴', '크로스백', '클로엣', '판도라핏', '무스탕', '퍼가방', '워싱', '롱부츠', '키높이']",https://image.msscdn.net/images/style/list/l_3_2023011611120200000049328.jpg,fashion_dataset/casual/casual_Women_077.jpg
1755,1755,Women-cas078,Women,손쉽게 멋 내기,casual,"['겨울', '캐주얼', '글림퍼', '기타 스니커즈', '누누핑거스', '로씨로씨', '마가린핑거스', '반지', '숄더백', '숏패딩/숏헤비 아우터', '카디건', '코튼 팬츠', '콜테', '팔렛', '패딩점퍼', '컬러블록', '카고', '슬릿', '와이드핏']",https://image.msscdn.net/images/style/list/l_3_2023011611062500000043755.jpg,fashion_dataset/casual/casual_Women_078.jpg
1756,1756,Women-cas079,Women,오버사이즈 핏 매력,casual,"['겨울', '캐주얼', '데님 팬츠', '데비어퍼', '르에', '메신저/크로스 백', '몽돌', '무스탕/퍼', '부츠', '비니', '카디건', '콜테', '크로스백', '톤노22', '플레이스 스튜디오', '무스탕', '오버핏', '퍼', '뉴트럴톤', '심볼', '털부츠']",https://image.msscdn.net/images/style/list/l_3_2023011611010600000030009.jpg,fashion_dataset/casual/casual_Women_079.jpg
1757,1757,Women-cas080,Women,따라 입고 싶어!,casual,"['겨울', '캐주얼', '기타 바지', '니트/스웨터', '데비어퍼', '목걸이/펜던트', '무스탕/퍼', '스컴버', '콜테', '토트백', '파르티멘토 우먼', '펄리모어', '힐/펌프스', '퍼재킷', '리버서블', '뉴트럴톤', '부츠컷', '벨루어', '키높이', '클로그', '대미지', '슬릿', '컬러블록']",https://image.msscdn.net/images/style/list/l_3_2023011610535300000014019.jpg,fashion_dataset/casual/casual_Women_080.jpg
1758,1758,Women-cas081,Women,브라운 컬러 매치,casual,"['겨울', '캐주얼', '니트/스웨터', '데님 팬츠', '라운드트리코', '로씨로씨', '반지', '숄더백', '숏패딩/숏헤비 아우터', '슈페너', '스틸 인스턴트', '슬리퍼', '올인컴플리트', '장갑', '질바이질스튜어트', '판도라핏', '패딩점퍼', '컬러블록', '뉴트럴톤', '뽀글이', '털슬리퍼', '부츠컷', '컷아웃']",https://image.msscdn.net/images/style/list/l_3_2023011610132900000015028.jpg,fashion_dataset/casual/casual_Women_081.jpg
1759,1759,Women-cas082,Women,트렌디하게,casual,"['겨울', '캐주얼', '레터링', '꾸안꾸', '키높이', '와이드핏', '오버핏', '겨울 싱글 코트', '니트/스웨터', '러닝화', '머플러', '목걸이/펜던트', '뮤제아르', '반지', '숄더백', '아디다스', '이지오 우먼', '캡/야구 모자', '타입서비스', '트레이닝/조거 팬츠', '포스트루드', '프렌다', '필인더블랭크']",https://image.msscdn.net/images/style/list/l_3_2023011112294100000022026.jpg,fashion_dataset/casual/casual_Women_082.jpg
1760,1760,Women-cas083,Women,스타일 좋아,casual,"['겨울', '캐주얼', ' 싱글코트', '스키니', '퍼부츠', '레터링', '코듀로이', '겨울 싱글 코트', '귀걸이', '니트/스웨터', '라운드트리코', '모트', '부츠', '숄더백', '스틸 인스턴트', '캡/야구 모자', '코튼 팬츠', '크리스틴프로젝트', '톤노22', '판도라핏', '하버드']",https://image.msscdn.net/images/style/list/l_3_2023011112274900000005046.jpg,fashion_dataset/casual/casual_Women_083.jpg
1761,1761,Women-cas084,Women,가볍게 멋 내기,casual,"['겨울', '캐주얼', ' 싱글코트', ' 올블랙', '컬러포인트', '코듀로이', '키높이', '겨울 싱글 코트', '낫아워스', '니트/스웨터', '더블유엠엠스튜디오스', '메신저/크로스 백', '반지', '비니', '스틸 인스턴트', '아쿠드', '엔에프엘', '코튼 팬츠', '크로스백', '키뮤어', '패션스니커즈화', '포스트루드', '플레어업']",https://image.msscdn.net/images/style/list/l_3_2023011112255300000077348.jpg,fashion_dataset/casual/casual_Women_084.jpg
1762,1762,Women-cas085,Women,톤온톤 조합,casual,"['겨울', '캐주얼', '리버서블', '퍼재킷', '크롭', ' 레터링', '키높이', '톤온톤', '니브', '맥끌라니', '맨투맨/스웨트셔츠', '무스탕/퍼', '밀로', '반지', '비니', '숄더백', '스틸 인스턴트', '어썸스튜디오', '엔에프엘', '캔버스/단화', '파르티멘토 우먼', '포스트루드']",https://image.msscdn.net/images/style/list/l_3_2023011112234700000051903.jpg,fashion_dataset/casual/casual_Women_085.jpg
1763,1763,Women-cas086,Women,스트라이프 활용법,casual,"['겨울', '캐주얼', ' 싱글코트', '스트라이프', '레터링', '퀼팅가방', '오버핏', '와이드핏', '귀걸이', '데님 팬츠', '라퍼지스토어', '로시로우', '마이쉘', '맨투맨/스웨트셔츠', '바이위켄드', '숄더백', '안경', '원브릴리언트', '캔버스/단화', '타크트로이메', '판도라핏']",https://image.msscdn.net/images/style/list/l_3_2023011112213800000047898.jpg,fashion_dataset/casual/casual_Women_086.jpg
1764,1764,Women-cas087,Women,윈터 캠퍼스 룩,casual,"['겨울', '캐주얼', '벨루어', ' 숏패딩', '카고팬츠', '캠퍼스룩', '꾸안꾸', '체크머플러', '귀걸이', '누페이저', '로시로우', '로아주', '머플러', '백팩', '비욘드클로젯', '숏패딩/숏헤비 아우터', '스틸 인스턴트', '안경', '원브릴리언트', '이우가마카라스', '카디건', '캔버스/단화', '트레이닝/조거 팬츠', '푸마', '프렌다']",https://image.msscdn.net/images/style/list/l_3_2023011112190400000003568.jpg,fashion_dataset/casual/casual_Women_087.jpg
1765,1765,Women-cas088,Women,데일리하게,casual,"['겨울', '캐주얼', ' 싱글코트', '미니멀', '오버핏', ' 워싱', '키높이', '겨울 싱글 코트', '귀걸이', '누페이저', '더블유엠엠스튜디오스', '데님 팬츠', '러닝화', '러브참', '리이', '뮤제아르', '반지', '선글라스', '셔츠/블라우스', '스틸 인스턴트', '아디다스', '원브릴리언트', '토트백']",https://image.msscdn.net/images/style/list/l_3_2023011112163900000012694.jpg,fashion_dataset/casual/casual_Women_088.jpg
1766,1766,Women-cas089,Women,끌리는 코디,casual,"['겨울', '캐주얼', '더블코트', ' 아가일', '크롭', '와이드핏', '키높이', ' 워싱', '핀턱', '겨울 더블 코트', '너버스', '네스티팬시클럽', '데님 팬츠', '반지', '부츠', '숄더백', '스틸 인스턴트', '안경', '지니킴', '카디건', '크리스틴프로젝트', '투큐브', '포스트루드', '헤인트']",https://image.msscdn.net/images/style/list/l_3_2023011112115500000012496.jpg,fashion_dataset/casual/casual_Women_089.jpg
1767,1767,Women-cas090,Women,꾸안꾸의 정석,casual,"['겨울', '캐주얼', '퍼점퍼', '카고팬츠', '컬러블록', '키높이', '스티치', '와이드핏', '낫아워스', '니트/스웨터', '러닝하이', '메신저/크로스 백', '무스탕/퍼', '반지', '비니', '스틸 인스턴트', '어썸스튜디오', '크로스백', '키링/키케이스', '트레이닝/조거 팬츠', '패션스니커즈화', '푸마', '플레어업', '하케쉬']",https://image.msscdn.net/images/style/list/l_3_2023011112061100000005791.jpg,fashion_dataset/casual/casual_Women_090.jpg
1768,1768,Women-cas091,Women,블랙의 매력,casual,"['겨울', '캐주얼', '올블랙', '모노톤', '무스탕', '오버핏', '레터링', '귀걸이', '니브', '니트/스웨터', '러닝하이', '롱스커트', '메신저/크로스 백', '목걸이/펜던트', '무스탕/퍼', '스틸 인스턴트', '아프로즈', '앤커버', '어썸스튜디오', '캔버스/단화', '캡/야구 모자', '크로스백', '투에투아', '푸마']",https://image.msscdn.net/images/style/list/l_3_2023011112020900000034002.jpg,fashion_dataset/casual/casual_Women_091.jpg
1769,1769,Women-cas092,Women,찰떡 매치,casual,"['겨울', '캐주얼', '무스탕', '레터링', ' 카고 팬츠', '오버핏', '심볼', '슬릿', '기타 바지', '니트/스웨터', '데비어퍼', '무스탕/퍼', '반지', '비니', '숄더백', '스틸 인스턴트', '캔버스/단화', '크리스틴프로젝트', '클로엣', '푸마', '프렌다']",https://image.msscdn.net/images/style/list/l_3_2023011111594800000010809.jpg,fashion_dataset/casual/casual_Women_092.jpg
1770,1770,Women-cas093,Women,패션 센스가 돋보여,casual,"['겨울', '캐주얼', '크롭', '리버서블', '와이드핏', '키높이', '뽀글이', '구두', '니트/스웨터', '데님 팬츠', '러닝하이', '로퍼', '마르타', '목걸이/펜던트', '숄더백', '안경', '언다이드룸', '콜테', '투큐브', '판도라핏', '헤인트']",https://image.msscdn.net/images/style/list/l_3_2023011111475600000085356.jpg,fashion_dataset/casual/casual_Women_093.jpg
1771,1771,Women-cas094,Women,포근한 마무리,casual,"['겨울', '캐주얼', '구두', '긴소매 티셔츠', '데미지니모닉', '로퍼', '머플러', '메신저/크로스 백', '모트', '무스탕/퍼', '반지', '비욘드클로젯', '슈트 팬츠/슬랙스', '언다이드룸', '콜테', '크로스백', '포스트루드', '세일러카라', '퍼재킷', '체크', '핀턱', '와이드핏', '키높이']",https://image.msscdn.net/images/style/list/l_3_2023011109433100000067620.jpg,fashion_dataset/casual/casual_Women_094.jpg
1772,1772,Women-cas095,Women,캠퍼스 코디,casual,"['겨울', '캐주얼', '니트/스웨터', '더블유엠엠스튜디오스', '마르타', '목걸이/펜던트', '미니스커트', '아포코팡파레', '엔에프엘', '장갑', '카테고리9', '패션스니커즈화', '페스토', '플리스/뽀글이', ' 로고', '플리스재킷', '체크', '캠퍼스', '키높이']",https://image.msscdn.net/images/style/list/l_3_2023011109401400000087212.jpg,fashion_dataset/casual/casual_Women_095.jpg
1773,1773,Women-cas096,Women,데일리 무드,casual,"['겨울', '캐주얼', '구두', '귀걸이', '로퍼', '마가린핑거스', '맥끌라니', '무스탕/퍼', '뮤제아르', '밀리언코르', '반지', '카디건', '키에레이', '토트백', '헤더먼트', '퍼재킷', '워싱', '와이드핏', '앙고라']",https://image.msscdn.net/images/style/list/l_3_2023011109301800000023924.jpg,fashion_dataset/casual/casual_Women_096.jpg
1774,1774,Women-cas097,Women,완벽한 매치,casual,"['겨울', '캐주얼', '기타 스니커즈', '네스티팬시클럽', '뉴발란스', '목걸이/펜던트', '무스탕/퍼', '백팩', '소프트서울', '아수라', '이우가마카라스', '카디건', '캡/야구 모자', '코튼 팬츠', '펄리모어', '더플자켓', '퍼재킷', '카고', '와이드핏', '컬러블록', '그래픽', '랩스타일']",https://image.msscdn.net/images/style/list/l_3_2023011109034500000075834.jpg,fashion_dataset/casual/casual_Women_097.jpg
1775,1775,Women-cas098,Women,찰떡 스타일링,casual,"['겨울', '캐주얼', '메신저/크로스 백', '무스탕/퍼', '반지', '부츠', '소프트서울', '스틸 인스턴트', '어글리즈', '어썸니즈', '카디건', '코튼 팬츠', '크로스백', '파인드카푸어', '하이스쿨디스코', '헌팅캡/베레모', '퍼재킷', '코듀로이', '와이드핏', '체크', '마이크로백', '노카라']",https://image.msscdn.net/images/style/list/l_3_2023011109004500000026521.jpg,fashion_dataset/casual/casual_Women_098.jpg
1776,1776,Women-cas099,Women,남다른 디테일,casual,"['겨울', '캐주얼', '귀걸이', '긴소매 티셔츠', '러닝화', '머플러', '메신저/크로스 백', '무스탕/퍼', '반지', '스틸 인스턴트', '시그레이트', '아디다스', '아수라', '이우가마카라스', '크로스백', '트레이닝/조거 팬츠', '파르티멘토 우먼', '필인더블랭크', '크롭', '퍼재킷', '그래픽', '스트라이프', '편안한', '모노톤']",https://image.msscdn.net/images/style/list/l_3_2023011108460700000092250.jpg,fashion_dataset/casual/casual_Women_099.jpg
1777,1777,Women-cas100,Women,완벽 데일리 룩,casual,"['겨울', '캐주얼', '핀턱', '와이드핏', '무스탕', '대미지', '컬러포인트', '노카라', '니트/스웨터', '데님 팬츠', '레브', '레이브', '메신저/크로스 백', '목걸이/펜던트', '무스탕/퍼', '뮤지엄바이비컨', '바이위켄드', '반지', '부츠', '솔트앤초콜릿', '아수라', '안경', '이안조', '질바이질스튜어트', '크로스백']",https://image.msscdn.net/images/style/list/l_3_2023010908530400000043560.jpg,fashion_dataset/casual/casual_Women_100.jpg
1778,1778,Women-cas101,Women,감각적 조합,casual,"['겨울', '캐주얼', '와이드핏', '컬러포인트', '핀턱', '플리스', '더플', '니트/스웨터', '레브', '레이브', '목걸이/펜던트', '무스탕/퍼', '바이위켄드', '반지', '숄더백', '슈트 팬츠/슬랙스', '오스트카카', '콜릿']",https://image.msscdn.net/images/style/list/l_3_2023010908474000000091973.jpg,fashion_dataset/casual/casual_Women_101.jpg
1779,1779,Women-cas102,Women,포인트를 더해,casual,"['겨울', '캐주얼', '컬러포인트', '레이어드룩', '레터링', '편안한', '원마일웨어', '오버핏', '겐지', '긴소매 티셔츠', '라운드트리코', '락케이크', '목걸이/펜던트', '바인듀', '숏패딩/숏헤비 아우터', '안경', '엔에프엘', '엘런아크', '카디건', '트레이닝/조거 팬츠', '패션스니커즈화', '르에']",https://image.msscdn.net/images/style/list/l_3_2023010908372100000089185.jpg,fashion_dataset/casual/casual_Women_102.jpg
